Unnamed: 0,Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,photo,x,y,Class_new
928,120-010-X,9,12,92,-3.8,Late Ib,Metal,,,Artefacts,Craft,,68.13725408069455,27.32714321,Making / Craft / Food
929,120-016-X,9,3,30,-4.9,Late Ib,Metal,,,Artefacts,Craft,,68.13723189893246,27.326929151802386,Making / Craft / Food
933,120-019-X,9,6,36,-6.6,Late II,Metal,,,Artefacts,Craft,,68.13691437157924,27.326887650571138,Making / Craft / Food
934,120-022-X,9,7,17,-9.6,Late III,Metal,,,Artefacts,Craft,,68.13684339292682,27.32681827002492,Making / Craft / Food
2481,089-334-X,7,2,88,-10.8,Intermediate I,Seal,,,Artefacts,Trade,,68.13726856032412,27.32683601680181,Trade + currency / access
2485,089-338-X,7,2,88,-10.8,Intermediate I,Seal,,,Artefacts,Trade,,68.13726856032412,27.32683601680181,Trade + currency / access
2585,095-434-X,7,2,29,-13,Intermediate II,Seal,,,Artefacts,Trade,,68.13726856032412,27.32683601680181,Trade + currency / access
2796,099-644-X,7,2,88,-20.1,Intermediate III,Seal,,,Artefacts,Trade,,68.13726856032412,27.32683601680181,Trade + currency / access
954,120-024-X,9,8,10,-6.7,Late II,Metal,,,Artefacts,Craft,,68.13686443,27.327119842504317,Making / Craft / Food
15,,7,2,,-7.3,,Pavement,,East and south of the well are the remains of a neatly laid pavement of 10 X 5 X 2 ins. bricks. An edging 2-25 ins. high once ran all round this pavement which was laid in the Late  II phase (^ At the level 7-3 ft. below datum.) ,Floor Features,Water Platforms,,68.13726856032412,27.32683601680181,Water Platforms
957,139-051-X,4,1,18,-19.5,Intermediate III,Beads,,,Artefacts,Trade,,,,Beauty / Affect
16,,7,2,30,-8.1,,Platform,,In the remains of a room (30) to the south-east of the kiln was a dilapidated ablution platform of the Late II Phase.2  ,Floor Features,,,68.13726856032412,27.32683601680181,Uncategorized
963,077-010-X,10,4,73,-10.5,Intermediate I,Animals,Model animal,"Pottery, with traces of a thick white slip which was probably once coloured. Two holes to take stick legs. Well modelled but roughly finished. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/077-010-x.png,68.13657194616044,27.32668986116248,Play/ Spiritual
17,,7,2,35,-9.2,,Doorsill,,"The House II of the period with its annexe (IX) was very badly wrecked and only two doorways could be found in the annexe. That on the eastern side of room 35 was 3 ft. 3 ins. wide with its sill 9.2 ft. below datum, whereas the door-sill of room 33, of the same width, was 8 ins. lower.  
The walls of House II though destroyed almost to foundation level were as remarkably thick as in the previous periods. The brick door-sill of an entrance, only 1 ft. 9 ins. wide, into chamber 87 from the outside had disappeared.",Floor Features,,,68.13726856032412,27.32683601680181,Uncategorized
18,,7,2,33,-8.5,,Doorsill,,"The House II of the period with its annexe (IX) was very badly wrecked and only two doorways could be found in the annexe. That on the eastern side of room 35 was 3 ft. 3 ins. wide with its sill 9.2 ft. below datum, whereas the door-sill of room 33, of the same width, was 8 ins. lower.  
The walls of House II though destroyed almost to foundation level were as remarkably thick as in the previous periods. The brick door-sill of an entrance, only 1 ft. 9 ins. wide, into chamber 87 from the outside had disappeared.",Floor Features,,,68.13726856032412,27.32683601680181,Uncategorized
19,,7,2,,,,Stair Tread,,"The passage-like vestibule 92, 93 was entered from the east by a doorway at the southern end of the lane 39. This entrance was, however, blocked up by a thin wall in the Late Ib Phase. The well-preserved stairway at the western end of this vestibule (93) was 3 ft. 11 ins. wide, and its seven treads which averaged 8• 25 ins.in breadth by  8-5ins.high were built of bricks measuring 9• 75X4- 25X
2-25 ins. (PI. XLVIII, a). Judging from its base-length, 25 ft. 10 ins., this stair- way must have been a considerable height ; allowing for a landing, 4-5 ft. square, at its eastern end, it would have risen at least 15 ft. Like most of the staircases at jVIohenjo-daro it was very solidly built, except at its eastern end (91) where there was a rubble filling. It appears that this staircase led to a separate self-contained flat above, which must have enjoyed absolute privacy. For after the closing of the doorway that existed for a time between the passage and room 89. the former led solely to the stairway, which could only be reached by traversing the whole length ofthepassage. Thelane,moreover,fromwhichthepassagewasenteredwas, in its latter days at any rate, a cul-de-sac. Room 29 and the stairway in the pas- sage 92, 93 were probably built at the latter end of the Late III Phase.
",Floor Features,,,68.13726856032412,27.32683601680181,Uncategorized
61,,7,2,,-16.7,,Foundation,,"House II had again been destroyed down to its foundations which rested on earlier masonry of the Intermediate II Phase, and no doorways could be located. The arrangement of the rooms was practically unaltered. The southernwalloftheannexeIXwaswellpreserved; indeedtherestorationofthis building in the Intermediate II plan follows this alignment, for it seems likely that the lower part of the foundations of this wall which reaches down to the level 16-7 ft. below datum was really of that date. The doorway in this wall which stood an average of 3 ft. high was 3 ft. 4 ins. wide, but the bricks of the sill had disappeared.",Floor Features,,,68.13726856032412,27.32683601680181,Uncategorized
49,,7,2,"92, 93",-9.9,Late III,Drain,,"A drain, whose channel averaged 5.5 ins. in width by 1 ft. deep, ran down from the passage 92, 93, of House II towards the north with a drop of 3 ins. in a distance of 32 ft. At the north-eastern corner of the building this drain dropped into another, whose channel was some 4 ft. lower that emj)tied into the drain in Low Lane. A niche, 1 ft. 11 ins. square, on the outside of the wall of room 87, was once a water-chute.",Water Features,Drainage,,68.13726856032412,27.32683601680181,Drainage
50,,7,2,,-9.9,Late III,Drain,,"A drain, whose channel averaged 5.5 ins. in width by 1 ft. deep, ran down from the passage 92, 93, of House II towards the north with a drop of 3 ins. in a distance of 32 ft. At the north-eastern corner of the building this drain dropped into another, whose channel was some 4 ft. lower that emj)tied into the drain in Low Lane. A niche, 1 ft. 11 ins. square, on the outside of the wall of room 87, was once a water-chute.",Water Features,Drainage,,68.13726856032412,27.32683601680181,Drainage
51,,7,2,87,-9.9,Late III,Niche,,"A drain, whose channel averaged 5.5 ins. in width by 1 ft. deep, ran down from the passage 92, 93, of House II towards the north with a drop of 3 ins. in a distance of 32 ft. At the north-eastern corner of the building this drain dropped into another, whose channel was some 4 ft. lower that emj)tied into the drain in Low Lane. A niche, 1 ft. 11 ins. square, on the outside of the wall of room 87, was once a water-chute.",Water Features,Drainage,,68.13726856032412,27.32683601680181,Drainage
77,"PI. LVIII, 13",7,2,,-7,Late  II and I,Pavement,,"P.84. In it a small area remained of a pavement which toward sloped the west where an earthen jar (PI. LVIII, 13) served to collect the water from it to percolate into the ground beneath through the base of the jar.",Water Features,Water Platforms,,68.13726856032412,27.32683601680181,Water Platforms
989,139-083-X,4,0,,-14.6,Intermediate II,Beads,,,Artefacts,Trade,,68.13748153678563,27.32657154220549,Beauty / Affect
78,"PI. LVIII, 13",7,2,,-7,Late  II and I,Pottery - Jar,,"P.84. In it a small area remained of a pavement which toward sloped the west where an earthen jar (PI. LVIII, 13) served to collect the water from it to percolate into the ground beneath through the base of the jar.",Water Features,Drainage,,68.13726856032412,27.32683601680181,Feeding / holding
47,078-010-X,7,3,40,-3.2,Late Ib,Animals,Model animal,"Pottery, with a light red slip. This figure should have been included with the human figurines as it represents a crawling child. The pellet eyes are slightly oval, and the mouth and lips are represented as in other human figurines by incising a line on a narrow added strip of clay. Each of the slightly projecting ears has a ear-hole. The head is covered with a number of small circular disks, obviously intended to represent an infant's curls. There was also a necklace, but all that remains is a medallion still sticking to the breast, with two crossed lines incised upon it. A bangle is shown on the rihgt arm The buttocks are clearly indicated, and also the anus and sexual organs. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/078-010-x.png,68.13738268,27.32681575,Play/ Spiritual
108,080-020-X,7,3,40,-17,Intermediate III,Animals,Model animal,"Pottery, with ared slip. An amusing model fowl with a food dish in front of it. Though the head is missing, the tail is certainly that of a domestic fowl. The food-vessel is not unlike a type of vessel that is very common at Mohenjo-daro. Both bird and dish are fixed on a thin rectangular stand. This model is especially valuable, in that it it furnishes a proof that the fowl was domesticated at Mohenjo-daro; which after all is not surpisring, since the domestic fowl, now bred all over the world, is supposed to have orifinated in India. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/080-020-x.png,68.13738268,27.32681575,Play/ Spiritual
115,079-013-X,7,3,44,-16.6,Intermediate III,Animals,Model animal,"Pottery, with a red wash. Hollow model of elephant; roughly fashioned but shows the charateristic spinal ridge. Models of this animal in clay are rare, and this is the first that we have found with the trunk intact. The figure was modelled with considerable fedelity; and though the eyes are over large, they are in the right position and appear very lifelike. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/079-013-x.png,68.13738268,27.32681575,Play/ Spiritual
122,081-012-X,7,3,48,-14.8,Intermediate II,Animals,Model animal,"Pottery; no slip. This little object appears to be a gamesman, as it has a flat base on which to stand. The eyes and nose are the only features indicated. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/081-012-x.png,68.13738268,27.32681575,Play/ Spiritual
1003,077-022-X,10,4,,-11.3,Intermediate I,Animals,Model animal,"Pottery, with traces of a red wash. An unusally complete model of a rhinoceros. The ears are rather larger than they should be, though their form is correct. The eyes are represented by pellets and the mouth by a gash. The heavy folds of skin-like armour-plate which are characteristic of this anumal are indicated by broad strips of clay pricked all over to represent its peculiar warty exerescenes. The tail is missing. Two rough vertical incisions on each side of the body represent other folds of skin. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/077-022-x.png,68.13657194616044,27.32668986116248,Play/ Spiritual
123,111-091-X,7,3,44,-18.3,Intermediate III,Cooking Baking Utensils,Shell-ladles,Seems to have been discarded unfinished owing to a fracture in the shell. ,Artefacts,Domestic,,68.13738268,27.32681575,Feeding / holding
129,081-019-X,7,3,44,-12.3,Intermediate I,Animals,Model animal,"Pottery, with traces of a red slip. Very roughly modelled monkey(?), climbing a pole or tree which was formerly affixed upon a stand. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/081-019-x.png,68.13738268,27.32681575,Play/ Spiritual
138,079-012-X,7,3,46,-16.7,Intermediate III,Animals,Model animal,"Pottery; no slip. Spirited figure of dog wearing a stout collar. Short upright tail and broad prick ears. Nostrils and anus indicated, but no other organs. Very rough workmanship. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/079-012-x.png,68.13738268,27.32681575,Play/ Spiritual
1011,080-003-X,10,1,5,-12.6,Intermediate I,Animals,Model animal,"Porous white paste. Roughly modelled figure of monkey, squatting with hands on knees. The paste of which it is made appears to be powdered steatite, and as no trace of glaze remains, we must conclude that this mdoel was never finished. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/080-003-x.png,68.13695734039524,27.326673394270657,Play/ Spiritual
139,080-026-X,7,3,46,-16.5,Intermediate III,Animals,Model animal,"Drab-coloured pottery. Model of a singing bird; carefully made, but now somewhat discoloured by smoke. It seems likely in view of this model that song-birds were kept in captivity, and it is unfortunate that we have only the head and part of the body, so that it is impossible to identify it. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/080-026-x.png,68.13738268,27.32681575,Play/ Spiritual
144,142-007-X,7,3,51,-16.2,Intermediate III,Personal Ornament,Bracelet (stoneware),Fragment. Dark grey throughout.,Artefacts,Domestic,,68.13738268,27.32681575,Beauty / Affect
1018,120-025-X,9,6,36,-11.5,Intermediate I,Metal,,,Artefacts,Craft,,68.13691437157924,27.326887650571138,Making / Craft / Food
1074,121-008-X,10,4,72,-7.3,Late III,Metal,,,Artefacts,Craft,,68.13657194616044,27.32668986116248,Making / Craft / Food
1075,123-004-X,10,4,70,-4.9,Late Ib,Metal,,,Artefacts,Craft,,68.13657194616044,27.32668986116248,Making / Craft / Food
1078,124-005-X,10,4,72,-7.3,Late III,Metal,,,Artefacts,Craft,,68.13657194616044,27.32668986116248,Making / Craft / Food
1105,124-020-X,10,0,8,-8.3,Late III,Metal,,,Artefacts,Craft,,68.13681853195092,27.326713129436506,Making / Craft / Food
1107,124-028-X,10,2,26,-8.9,Late III,Metal,,,Artefacts,Craft,,68.13696757020749,27.326793023227424,Making / Craft / Food
1108,124-029-X,10,4,,-6.8,Late II,Metal,,,Artefacts,Craft,,68.13657194616044,27.32668986116248,Making / Craft / Food
1110,127-011-X,10,0,29,-22.1,Early Periods,Metal,,,Artefacts,Craft,,68.13681853195092,27.326713129436506,Making / Craft / Food
1112,131-009-X,10,0,,-19.7,Intermediate III,Metal,,,Artefacts,Craft,,68.13681853195092,27.326713129436506,Making / Craft / Food
149,109-041-X,7,3,51,-17.3,Intermediate III,Tools,Stone Cone,Dark grey slate; unpolished but smoothly finished. With its bevelled base this resembles some of the pottery cones. ,Artefacts,Craft,,68.13738268,27.32681575,Making / Craft / Food
1117,131-006-X,10,1,4,-22.3,Early Periods,Metal,,,Artefacts,Craft,,68.13695734039524,27.326673394270657,Making / Craft / Food
1122,128-006-X,10,1,5,-18.4,Intermediate III,Metal,,,Artefacts,Craft,,68.13695734039524,27.326673394270657,Making / Craft / Food
1123,131-011-X,10,1,2,-13.9,Intermediate II,Metal,,,Artefacts,Craft,,68.13695734039524,27.326673394270657,Making / Craft / Food
1126,131-018-X,10,0,,-22.1,Early Periods,Metal,,,Artefacts,Craft,,68.13681853195092,27.326713129436506,Making / Craft / Food
1127,131-025-X,10,1,5,-18.4,Intermediate III,Metal,,,Artefacts,Craft,,68.13695734039524,27.326673394270657,Making / Craft / Food
1132,132-022-X,10,1,2,-17.8,Intermediate III,Metal,,,Artefacts,Craft,,68.13695734039524,27.326673394270657,Making / Craft / Food
1133,132-032-X,10,1,2,-17.8,Intermediate III,Metal,,,Artefacts,Craft,,68.13695734039524,27.326673394270657,Making / Craft / Food
1134,123-009-X,10,4,82,-15.5,Intermediate II,Metal,,,Artefacts,Craft,,68.13657194616044,27.32668986116248,Making / Craft / Food
1136,123-011-X,10,2,20,-16.5,Intermediate III,Metal,,,Artefacts,Craft,,68.13696757020749,27.326793023227424,Making / Craft / Food
1139,121-002-X,4,0,,-5.6,Late II,Metal,,,Artefacts,Craft,,68.13748153678563,27.32657154220549,Making / Craft / Food
1141,124-002-X,4,0,,-5.6,Late II,Metal,,,Artefacts,Craft,,68.13748153678563,27.32657154220549,Making / Craft / Food
1142,129-007-X,4,0,8,-19.4,Intermediate III,Metal,,,Artefacts,Craft,,68.13748153678563,27.32657154220549,Making / Craft / Food
1143,130-013-X,4,0,16,-21.2,Early Periods,Metal,,,Artefacts,Craft,,68.13748153678563,27.32657154220549,Making / Craft / Food
1144,130-020-X,4,0,15,-20.2,Intermediate III,Metal,,,Artefacts,Craft,,68.13748153678563,27.32657154220549,Making / Craft / Food
1145,131-033-X,4,0,15,-19,Intermediate III,Metal,,,Artefacts,Craft,,68.13748153678563,27.32657154220549,Making / Craft / Food
1147,123-027-X,4,0,15,-19,Intermediate III,Metal,,,Artefacts,Craft,,68.13748153678563,27.32657154220549,Making / Craft / Food
183,109-006-X,7,3,48,-14.8,Intermediate II,Cooking Baking Utensils,Ivory Baton,Well made and much polished by wear. Incised decoration beneath the head once filled in with black. ,Artefacts,Domestic,,68.13738268,27.32681575,Feeding / holding
266,140-036-X,7,3,41,-4.2,Late Ib,Games And Toys,Ball,"White limestone. Well made, smooth, but unpolished surface. ",Artefacts,Domestic,,68.13738268,27.32681575,Play/ Spiritual
311,074-015-X,7,3,39,-9,Late III,Human Figure,Figurine,"Pottery, with a red slip. The large carrings worn by this figurine of a woman are represented by circular strips of clay. This cap was secured to the head by a fillet, or perhaps the band may represent the loweredge of the cap itself. The lack of slip on this part of the fiure suggests that it was intended to represent a cap made of a white material. ",Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/074-015-x.png,68.13738268,27.32681575,Play/ Spiritual
